text,link
Белоголовый орлан,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BE%D1%80%D0%BB%D0%B0%D0%BD
Беркут,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BA%D1%83%D1%82
Городская ласточка,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BB%D0%B0%D1%81%D1%82%D0%BE%D1%87%D0%BA%D0%B0
Пальмовый чекан,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D1%8C%D0%BC%D0%BE%D0%B2%D1%8B%D0%B9_%D1%87%D0%B5%D0%BA%D0%B0%D0%BD
Разноклювая гуйя,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D0%BD%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%B0%D1%8F_%D0%B3%D1%83%D0%B9%D1%8F
Расписной овсянковый кардинал,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D0%B8%D1%81%D0%BD%D0%BE%D0%B9_%D0%BE%D0%B2%D1%81%D1%8F%D0%BD%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BD%D0%B0%D0%BB
Маврикийский дронт,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B2%D1%80%D0%B8%D0%BA%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D1%80%D0%BE%D0%BD%D1%82
Сизый голубь,https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B7%D1%8B%D0%B9_%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D1%8C
Странствующий голубь,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D1%81%D1%82%D0%B2%D1%83%D1%8E%D1%89%D0%B8%D0%B9_%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D1%8C
Стрижеобразные,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B8%D0%B6%D0%B5%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BD%D1%8B%D0%B5
Древесные стрижи,https://ru.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%B5%D1%81%D0%BD%D1%8B%D0%B5_%D1%81%D1%82%D1%80%D0%B8%D0%B6%D0%B8
Колибри,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B8%D0%B1%D1%80%D0%B8
Рубиновогорлый колибри,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B1%D0%B8%D0%BD%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE%D1%80%D0%BB%D1%8B%D0%B9_%D0%BA%D0%BE%D0%BB%D0%B8%D0%B1%D1%80%D0%B8
Стрижиные,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B8%D0%B6%D0%B8%D0%BD%D1%8B%D0%B5
Чёрный американский стриж,https://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%B0%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D1%82%D1%80%D0%B8%D0%B6
Андский фламинго,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D1%84%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D0%B3%D0%BE
Красный фламинго,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D1%8B%D0%B9_%D1%84%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D0%B3%D0%BE
Малый фламинго,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8B%D0%B9_%D1%84%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D0%B3%D0%BE
Фламинго Джеймса,https://ru.wikipedia.org/wiki/%D0%A4%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D0%B3%D0%BE_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81%D0%B0
Фламинговые,https://ru.wikipedia.org/wiki/%D0%A4%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D1%8B%D0%B5
Чилийский фламинго,https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%84%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D0%B3%D0%BE
Андский кондор,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D0%BE%D0%BD%D0%B4%D0%BE%D1%80
Белоголовый орлан,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BE%D1%80%D0%BB%D0%B0%D0%BD
Беркут,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BA%D1%83%D1%82
Английский бульдог,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%B1%D1%83%D0%BB%D1%8C%D0%B4%D0%BE%D0%B3
Дальневосточный леопард,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BB%D1%8C%D0%BD%D0%B5%D0%B2%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9_%D0%BB%D0%B5%D0%BE%D0%BF%D0%B0%D1%80%D0%B4
Двугорбый верблюд,https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D1%83%D0%B3%D0%BE%D1%80%D0%B1%D1%8B%D0%B9_%D0%B2%D0%B5%D1%80%D0%B1%D0%BB%D1%8E%D0%B4
Ирбис,https://ru.wikipedia.org/wiki/%D0%98%D1%80%D0%B1%D0%B8%D1%81
Кашалот,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%88%D0%B0%D0%BB%D0%BE%D1%82
Манул,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BD%D1%83%D0%BB
Обыкновенный бегемот,https://ru.wikipedia.org/wiki/%D0%9E%D0%B1%D1%8B%D0%BA%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B1%D0%B5%D0%B3%D0%B5%D0%BC%D0%BE%D1%82
Пастушьи собаки,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%81%D1%82%D1%83%D1%88%D1%8C%D0%B8_%D1%81%D0%BE%D0%B1%D0%B0%D0%BA%D0%B8
Синий кит,https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B8%D0%B9_%D0%BA%D0%B8%D1%82
Тигр,https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%B3%D1%80
Азотобактер,https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D0%BE%D1%82%D0%BE%D0%B1%D0%B0%D0%BA%D1%82%D0%B5%D1%80
Археи,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B5%D0%B8
Бактерии,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BA%D1%82%D0%B5%D1%80%D0%B8%D0%B8
Вироиды,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%80%D0%BE%D0%B8%D0%B4%D1%8B
Вирофаги,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%80%D0%BE%D1%84%D0%B0%D0%B3%D0%B8
Вирус гепатита дельта,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%80%D1%83%D1%81_%D0%B3%D0%B5%D0%BF%D0%B0%D1%82%D0%B8%D1%82%D0%B0_%D0%B4%D0%B5%D0%BB%D1%8C%D1%82%D0%B0
Вирусы,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%80%D1%83%D1%81%D1%8B
Гигантские вирусы,https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B3%D0%B0%D0%BD%D1%82%D1%81%D0%BA%D0%B8%D0%B5_%D0%B2%D0%B8%D1%80%D1%83%D1%81%D1%8B
Мимивирус,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BC%D0%B8%D0%B2%D0%B8%D1%80%D1%83%D1%81
C4-фотосинтез,https://ru.wikipedia.org/wiki/C4-%D1%84%D0%BE%D1%82%D0%BE%D1%81%D0%B8%D0%BD%D1%82%D0%B5%D0%B7
CAM-фотосинтез,https://ru.wikipedia.org/wiki/CAM-%D1%84%D0%BE%D1%82%D0%BE%D1%81%D0%B8%D0%BD%D1%82%D0%B5%D0%B7
CRISPR,https://ru.wikipedia.org/wiki/CRISPR
Белки,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BA%D0%B8
Генетический код,https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BD%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D0%BE%D0%B4
Гомологичная рекомбинация,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BC%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%BD%D0%B0%D1%8F_%D1%80%D0%B5%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%86%D0%B8%D1%8F
Дендритные клетки,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D0%B4%D1%80%D0%B8%D1%82%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BB%D0%B5%D1%82%D0%BA%D0%B8
ДНК,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B7%D0%BE%D0%BA%D1%81%D0%B8%D1%80%D0%B8%D0%B1%D0%BE%D0%BD%D1%83%D0%BA%D0%BB%D0%B5%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0
Клеточное ядро,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B5%D1%82%D0%BE%D1%87%D0%BD%D0%BE%D0%B5_%D1%8F%D0%B4%D1%80%D0%BE
Кэп,https://ru.wikipedia.org/wiki/%D0%9A%D1%8D%D0%BF
Лейкоциты,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B9%D0%BA%D0%BE%D1%86%D0%B8%D1%82%D1%8B
НАДН-дегидрогеназный комплекс,https://ru.wikipedia.org/wiki/%D0%9D%D0%90%D0%94%D0%9D-%D0%B4%D0%B5%D0%B3%D0%B8%D0%B4%D1%80%D0%BE%D0%B3%D0%B5%D0%BD%D0%B0%D0%B7%D0%BD%D1%8B%D0%B9_%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81
Нейтрофилы,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B9%D1%82%D1%80%D0%BE%D1%84%D0%B8%D0%BB%D1%8B
Некроптоз,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BA%D1%80%D0%BE%D0%BF%D1%82%D0%BE%D0%B7
Нетранслируемые области,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%82%D1%80%D0%B0%D0%BD%D1%81%D0%BB%D0%B8%D1%80%D1%83%D0%B5%D0%BC%D1%8B%D0%B5_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8
Нуклеолин,https://ru.wikipedia.org/wiki/%D0%9D%D1%83%D0%BA%D0%BB%D0%B5%D0%BE%D0%BB%D0%B8%D0%BD
Нуклеофозмин,https://ru.wikipedia.org/wiki/%D0%9D%D1%83%D0%BA%D0%BB%D0%B5%D0%BE%D1%84%D0%BE%D0%B7%D0%BC%D0%B8%D0%BD
Окислительное фосфорилирование,https://ru.wikipedia.org/wiki/%D0%9E%D0%BA%D0%B8%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5_%D1%84%D0%BE%D1%81%D1%84%D0%BE%D1%80%D0%B8%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5
Плазмиды,https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D0%B7%D0%BC%D0%B8%D0%B4%D1%8B
Протеасома,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%82%D0%B5%D0%B0%D1%81%D0%BE%D0%BC%D0%B0
Строение бактериальной клетки,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%BE%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B1%D0%B0%D0%BA%D1%82%D0%B5%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9_%D0%BA%D0%BB%D0%B5%D1%82%D0%BA%D0%B8
Тельце Кахаля,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D1%8C%D1%86%D0%B5_%D0%9A%D0%B0%D1%85%D0%B0%D0%BB%D1%8F
Транскриптомные технологии,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D0%BA%D1%80%D0%B8%D0%BF%D1%82%D0%BE%D0%BC%D0%BD%D1%8B%D0%B5_%D1%82%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D0%B8
Фотосистема II,https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D1%82%D0%BE%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_II
Цитохром с-оксидаза,https://ru.wikipedia.org/wiki/%D0%A6%D0%B8%D1%82%D0%BE%D1%85%D1%80%D0%BE%D0%BC_%D1%81-%D0%BE%D0%BA%D1%81%D0%B8%D0%B4%D0%B0%D0%B7%D0%B0
Эпигеномика,https://ru.wikipedia.org/wiki/%D0%AD%D0%BF%D0%B8%D0%B3%D0%B5%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0
Ядерные тельца,https://ru.wikipedia.org/wiki/%D0%AF%D0%B4%D0%B5%D1%80%D0%BD%D1%8B%D0%B5_%D1%82%D0%B5%D0%BB%D1%8C%D1%86%D0%B0
Ядрышко,https://ru.wikipedia.org/wiki/%D0%AF%D0%B4%D1%80%D1%8B%D1%88%D0%BA%D0%BE
Доказательства эволюции,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B0_%D1%8D%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D0%B8
О начале человеческой истории,https://ru.wikipedia.org/wiki/%D0%9E_%D0%BD%D0%B0%D1%87%D0%B0%D0%BB%D0%B5_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8
Питекантроп,https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%82%D0%B5%D0%BA%D0%B0%D0%BD%D1%82%D1%80%D0%BE%D0%BF
Тарбозавр,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B1%D0%BE%D0%B7%D0%B0%D0%B2%D1%80
Тираннозавр,https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%B7%D0%B0%D0%B2%D1%80
Человек флоресский,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA_%D1%84%D0%BB%D0%BE%D1%80%D0%B5%D1%81%D1%81%D0%BA%D0%B8%D0%B9
Эволюция,https://ru.wikipedia.org/wiki/%D0%AD%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
Эдмонтозавр,https://ru.wikipedia.org/wiki/%D0%AD%D0%B4%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B7%D0%B0%D0%B2%D1%80
Буковый лес,https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BB%D0%B5%D1%81
Микропластик,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D1%80%D0%BE%D0%BF%D0%BB%D0%B0%D1%81%D1%82%D0%B8%D0%BA
Охрана толстых лори,https://ru.wikipedia.org/wiki/%D0%9E%D1%85%D1%80%D0%B0%D0%BD%D0%B0_%D1%82%D0%BE%D0%BB%D1%81%D1%82%D1%8B%D1%85_%D0%BB%D0%BE%D1%80%D0%B8
Азбучная война,https://ru.wikipedia.org/wiki/%D0%90%D0%B7%D0%B1%D1%83%D1%87%D0%BD%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
Армянская палеография,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BF%D0%B0%D0%BB%D0%B5%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F
Кипу,https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D0%BF%D1%83
Ленинградская фонологическая школа,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D1%84%D0%BE%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D1%88%D0%BA%D0%BE%D0%BB%D0%B0
Руны,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%BD%D1%8B
Русская латиница Яковлева,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%BB%D0%B0%D1%82%D0%B8%D0%BD%D0%B8%D1%86%D0%B0_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B0
Русское личное имя,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%BE%D0%B5_%D0%BB%D0%B8%D1%87%D0%BD%D0%BE%D0%B5_%D0%B8%D0%BC%D1%8F
Светлана,https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%B0%D0%BD%D0%B0
Багвалинский язык,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B3%D0%B2%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Валлийский язык,https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Вепсский язык,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BF%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Верхнелужицкий язык,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B5%D0%BB%D1%83%D0%B6%D0%B8%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Кашубский язык,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%88%D1%83%D0%B1%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Латышский язык,https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%82%D1%8B%D1%88%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Литовский язык,https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Македонский язык,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Нахско-дагестанские языки,https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%85%D1%81%D0%BA%D0%BE-%D0%B4%D0%B0%D0%B3%D0%B5%D1%81%D1%82%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B5_%D1%8F%D0%B7%D1%8B%D0%BA%D0%B8
Ненецкий язык,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BD%D0%B5%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Нижнелужицкий язык,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B5%D0%BB%D1%83%D0%B6%D0%B8%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Поднестровский диалект украинского языка,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%BD%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%B8%D0%B0%D0%BB%D0%B5%D0%BA%D1%82_%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%8F%D0%B7%D1%8B%D0%BA%D0%B0
Полабский язык,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B0%D0%B1%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Польский язык,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Праиндоевропейский язык,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B8%D0%BD%D0%B4%D0%BE%D0%B5%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Русский язык,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Словацкий язык,https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Среднерусские говоры,https://ru.wikipedia.org/wiki/%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B5_%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D1%8B
Фриульский язык,https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B8%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Багвалинский язык,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B3%D0%B2%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Валлийский язык,https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Вепсский язык,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BF%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Верхнелужицкий язык,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B5%D0%BB%D1%83%D0%B6%D0%B8%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Кашубский язык,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%88%D1%83%D0%B1%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Латышский язык,https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%82%D1%8B%D1%88%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Литовский язык,https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Македонский язык,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Нахско-дагестанские языки,https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%85%D1%81%D0%BA%D0%BE-%D0%B4%D0%B0%D0%B3%D0%B5%D1%81%D1%82%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B5_%D1%8F%D0%B7%D1%8B%D0%BA%D0%B8
Ненецкий язык,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BD%D0%B5%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Нижнелужицкий язык,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B5%D0%BB%D1%83%D0%B6%D0%B8%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Поднестровский диалект украинского языка,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%BD%D0%B5%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%B8%D0%B0%D0%BB%D0%B5%D0%BA%D1%82_%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%8F%D0%B7%D1%8B%D0%BA%D0%B0
Полабский язык,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B0%D0%B1%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Польский язык,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Праиндоевропейский язык,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B8%D0%BD%D0%B4%D0%BE%D0%B5%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Русский язык,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
Словацкий язык,https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%86%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
